1.214880e-01 3.098880e-01 2.585920e-01 3.100320e-01 
1.198240e-01 3.111840e-01 2.578880e-01 3.111040e-01 
1.196320e-01 3.104960e-01 2.582080e-01 3.116640e-01 
1.193600e-01 3.107040e-01 2.579840e-01 3.119520e-01 
1.188640e-01 3.105600e-01 2.579680e-01 3.126080e-01 
1.183360e-01 3.105280e-01 2.576160e-01 3.135200e-01 
1.180480e-01 3.095360e-01 2.579680e-01 3.144480e-01 
1.173760e-01 3.089280e-01 2.591520e-01 3.145440e-01 
1.176960e-01 3.087840e-01 2.593280e-01 3.141920e-01 
1.175200e-01 3.079840e-01 2.603360e-01 3.141600e-01 
1.164480e-01 3.075200e-01 2.613120e-01 3.147200e-01 
1.170560e-01 3.063520e-01 2.613600e-01 3.152320e-01 
1.170080e-01 3.057760e-01 2.621120e-01 3.151040e-01 
1.173920e-01 3.030240e-01 2.634240e-01 3.161600e-01 
1.176800e-01 3.013440e-01 2.643040e-01 3.166720e-01 
1.159200e-01 2.992320e-01 2.669280e-01 3.179200e-01 
1.150720e-01 2.970720e-01 2.684000e-01 3.194560e-01 
1.144480e-01 2.950720e-01 2.700480e-01 3.204320e-01 
1.132480e-01 2.935040e-01 2.714880e-01 3.217600e-01 
1.120000e-01 2.923680e-01 2.738080e-01 3.218240e-01 
1.125120e-01 2.907200e-01 2.749440e-01 3.218240e-01 
1.123840e-01 2.879840e-01 2.766400e-01 3.229920e-01 
1.115200e-01 2.862080e-01 2.784000e-01 3.238720e-01 
1.111360e-01 2.851040e-01 2.799360e-01 3.238240e-01 
1.112800e-01 2.838240e-01 2.797920e-01 3.251040e-01 
1.089600e-01 2.836320e-01 2.802720e-01 3.271360e-01 
1.092640e-01 2.823040e-01 2.813280e-01 3.271040e-01 
1.086880e-01 2.821440e-01 2.821600e-01 3.270080e-01 
1.099680e-01 2.809120e-01 2.822080e-01 3.269120e-01 
1.093280e-01 2.794720e-01 2.838880e-01 3.273120e-01 
1.095360e-01 2.777920e-01 2.844160e-01 3.282560e-01 
1.085600e-01 2.785440e-01 2.843520e-01 3.285440e-01 
1.104160e-01 2.772960e-01 2.846240e-01 3.276640e-01 
1.074080e-01 2.771040e-01 2.867200e-01 3.287680e-01 
1.046400e-01 2.769120e-01 2.880000e-01 3.304480e-01 
1.057440e-01 2.762720e-01 2.880000e-01 3.299840e-01 
1.061920e-01 2.755200e-01 2.888160e-01 3.294720e-01 
1.071520e-01 2.752000e-01 2.886080e-01 3.290400e-01 
1.056000e-01 2.759680e-01 2.896640e-01 3.287680e-01 
1.063840e-01 2.745280e-01 2.908800e-01 3.282080e-01 
1.080640e-01 2.736800e-01 2.907360e-01 3.275200e-01 
1.063040e-01 2.737280e-01 2.910080e-01 3.289600e-01 
1.075200e-01 2.728000e-01 2.909920e-01 3.286880e-01 
1.080480e-01 2.730240e-01 2.911360e-01 3.277920e-01 
1.075680e-01 2.737440e-01 2.920800e-01 3.266080e-01 
1.078560e-01 2.733280e-01 2.925440e-01 3.262720e-01 
1.069280e-01 2.736800e-01 2.935840e-01 3.258080e-01 
1.084960e-01 2.730400e-01 2.935840e-01 3.248800e-01 
1.096960e-01 2.747360e-01 2.918240e-01 3.237440e-01 
1.092800e-01 2.757920e-01 2.924640e-01 3.224640e-01 
1.104320e-01 2.760160e-01 2.926560e-01 3.208960e-01 
1.108320e-01 2.758240e-01 2.936960e-01 3.196480e-01 
1.092480e-01 2.765120e-01 2.948320e-01 3.194080e-01 
1.099680e-01 2.769600e-01 2.948160e-01 3.182560e-01 
1.099360e-01 2.781920e-01 2.956160e-01 3.162560e-01 
1.101760e-01 2.777120e-01 2.964000e-01 3.157120e-01 
1.107200e-01 2.789760e-01 2.963040e-01 3.140000e-01 
1.113920e-01 2.798240e-01 2.971040e-01 3.116800e-01 
1.117440e-01 2.813280e-01 2.959520e-01 3.109760e-01 
1.106880e-01 2.832640e-01 2.964800e-01 3.095680e-01 
1.112320e-01 2.842080e-01 2.974080e-01 3.071520e-01 
1.106720e-01 2.853760e-01 2.972480e-01 3.067040e-01 
1.116320e-01 2.861280e-01 2.974880e-01 3.047520e-01 
1.120800e-01 2.867360e-01 2.988960e-01 3.022880e-01 
1.128800e-01 2.876640e-01 2.986720e-01 3.007840e-01 
1.113120e-01 2.898080e-01 2.999040e-01 2.989760e-01 
1.122400e-01 2.900960e-01 3.006400e-01 2.970240e-01 
1.118560e-01 2.922560e-01 3.004000e-01 2.954880e-01 
1.099840e-01 2.937920e-01 3.025120e-01 2.937120e-01 
1.098720e-01 2.940800e-01 3.029600e-01 2.930880e-01 
1.116000e-01 2.940320e-01 3.031840e-01 2.911840e-01 
1.113920e-01 2.952640e-01 3.035200e-01 2.898240e-01 
1.096320e-01 2.961920e-01 3.044960e-01 2.896800e-01 
1.093600e-01 2.968160e-01 3.053440e-01 2.884800e-01 
1.087040e-01 2.978080e-01 3.067840e-01 2.867040e-01 
1.080000e-01 2.995200e-01 3.078080e-01 2.846720e-01 
1.055520e-01 2.999360e-01 3.102240e-01 2.842880e-01 
1.092320e-01 2.993920e-01 3.097920e-01 2.815840e-01 
1.083680e-01 3.000960e-01 3.117280e-01 2.798080e-01 
1.098080e-01 3.001120e-01 3.120800e-01 2.780000e-01 
1.085920e-01 3.008160e-01 3.136640e-01 2.769280e-01 
1.086080e-01 3.010720e-01 3.139040e-01 2.764160e-01 
1.073760e-01 3.014080e-01 3.140960e-01 2.771200e-01 
1.080960e-01 3.020160e-01 3.139840e-01 2.759040e-01 
1.060480e-01 3.020000e-01 3.154400e-01 2.765120e-01 
1.068320e-01 3.016640e-01 3.151680e-01 2.763360e-01 
1.067840e-01 3.017600e-01 3.156000e-01 2.758560e-01 
1.067840e-01 3.016160e-01 3.152800e-01 2.763200e-01 
1.080320e-01 3.021760e-01 3.145280e-01 2.752640e-01 
1.089600e-01 3.032800e-01 3.134720e-01 2.742880e-01 
1.072160e-01 3.036000e-01 3.144800e-01 2.747040e-01 
1.068960e-01 3.037760e-01 3.142240e-01 2.751040e-01 
1.048480e-01 3.053600e-01 3.144160e-01 2.753760e-01 
1.064800e-01 3.046240e-01 3.128960e-01 2.760000e-01 
1.073440e-01 3.050720e-01 3.112160e-01 2.763680e-01 
1.053920e-01 3.041600e-01 3.124320e-01 2.780160e-01 
1.075360e-01 3.042080e-01 3.109600e-01 2.772960e-01 
1.065440e-01 3.043520e-01 3.117600e-01 2.773440e-01 
1.065120e-01 3.049440e-01 3.109760e-01 2.775680e-01 
1.060320e-01 3.054080e-01 3.106880e-01 2.778720e-01 
1.057760e-01 3.050720e-01 3.102400e-01 2.789120e-01 
1.045440e-01 3.060320e-01 3.096000e-01 2.798240e-01 
1.053920e-01 3.066560e-01 3.078400e-01 2.801120e-01 
1.064480e-01 3.060960e-01 3.064800e-01 2.809760e-01 
1.062560e-01 3.069280e-01 3.051840e-01 2.816320e-01 
1.056640e-01 3.071200e-01 3.046240e-01 2.825920e-01 
1.048480e-01 3.087520e-01 3.030080e-01 2.833920e-01 
1.037760e-01 3.089920e-01 3.022880e-01 2.849440e-01 
1.058880e-01 3.088000e-01 3.007200e-01 2.845920e-01 
1.062400e-01 3.080160e-01 2.996960e-01 2.860480e-01 
1.063200e-01 3.094080e-01 2.965600e-01 2.877120e-01 
1.057920e-01 3.099040e-01 2.954880e-01 2.888160e-01 
1.058720e-01 3.102240e-01 2.944640e-01 2.894400e-01 
1.057760e-01 3.111040e-01 2.932800e-01 2.898400e-01 
1.069440e-01 3.111840e-01 2.917120e-01 2.901600e-01 
1.059840e-01 3.114080e-01 2.912640e-01 2.913440e-01 
1.073600e-01 3.117600e-01 2.892320e-01 2.916480e-01 
1.074560e-01 3.114880e-01 2.881280e-01 2.929280e-01 
1.051680e-01 3.132160e-01 2.874240e-01 2.941920e-01 
1.058720e-01 3.138560e-01 2.860960e-01 2.941760e-01 
1.072480e-01 3.141120e-01 2.844480e-01 2.941920e-01 
1.065600e-01 3.154720e-01 2.832640e-01 2.947040e-01 
1.055360e-01 3.167360e-01 2.817600e-01 2.959680e-01 
1.055680e-01 3.177760e-01 2.812640e-01 2.953920e-01 
1.044640e-01 3.186720e-01 2.812320e-01 2.956320e-01 
1.045120e-01 3.202720e-01 2.787040e-01 2.965120e-01 
1.049600e-01 3.200160e-01 2.780000e-01 2.970240e-01 
1.043840e-01 3.211360e-01 2.762560e-01 2.982240e-01 
1.046560e-01 3.219040e-01 2.750560e-01 2.983840e-01 
1.033120e-01 3.225280e-01 2.742560e-01 2.999040e-01 
1.028320e-01 3.234720e-01 2.728800e-01 3.008160e-01 
1.025440e-01 3.244160e-01 2.705600e-01 3.024800e-01 
1.031520e-01 3.245600e-01 2.697440e-01 3.025440e-01 
1.021600e-01 3.248480e-01 2.691680e-01 3.038240e-01 
1.015200e-01 3.256480e-01 2.674720e-01 3.053600e-01 
1.026560e-01 3.248960e-01 2.675200e-01 3.049280e-01 
1.017760e-01 3.250080e-01 2.674720e-01 3.057440e-01 
1.025120e-01 3.243200e-01 2.660320e-01 3.071360e-01 
1.024320e-01 3.244960e-01 2.655520e-01 3.075200e-01 
1.016800e-01 3.251520e-01 2.650240e-01 3.081440e-01 
1.031040e-01 3.250240e-01 2.637440e-01 3.081280e-01 
1.028320e-01 3.254080e-01 2.630080e-01 3.087520e-01 
1.034560e-01 3.248640e-01 2.624480e-01 3.092320e-01 
1.026560e-01 3.243360e-01 2.625280e-01 3.104800e-01 
1.008960e-01 3.248160e-01 2.625760e-01 3.117120e-01 
1.007520e-01 3.232480e-01 2.627520e-01 3.132480e-01 
1.005120e-01 3.223200e-01 2.622560e-01 3.149120e-01 
1.007840e-01 3.204960e-01 2.623840e-01 3.163360e-01 
1.006720e-01 3.201440e-01 2.621600e-01 3.170240e-01 
1.019840e-01 3.193600e-01 2.610560e-01 3.176000e-01 
1.038240e-01 3.185760e-01 2.601120e-01 3.174880e-01 
1.025600e-01 3.178240e-01 2.603200e-01 3.192960e-01 
1.012800e-01 3.171680e-01 2.606080e-01 3.209440e-01 
1.009600e-01 3.160960e-01 2.608160e-01 3.221280e-01 
1.017280e-01 3.139200e-01 2.605120e-01 3.238400e-01 
1.019840e-01 3.127840e-01 2.595680e-01 3.256640e-01 
1.027040e-01 3.118880e-01 2.592000e-01 3.262080e-01 
1.037280e-01 3.094080e-01 2.595840e-01 3.272800e-01 
1.037280e-01 3.087520e-01 2.600480e-01 3.274720e-01 
1.024640e-01 3.081760e-01 2.602240e-01 3.291360e-01 
1.034720e-01 3.068000e-01 2.601280e-01 3.296000e-01 
1.027840e-01 3.062560e-01 2.605440e-01 3.304160e-01 
1.022880e-01 3.050400e-01 2.618240e-01 3.308480e-01 
1.017760e-01 3.026240e-01 2.628640e-01 3.327360e-01 
1.021440e-01 3.024480e-01 2.622560e-01 3.331520e-01 
1.027680e-01 3.020960e-01 2.616320e-01 3.335040e-01 
1.028640e-01 2.999680e-01 2.627200e-01 3.344480e-01 
1.030720e-01 2.997440e-01 2.631680e-01 3.340160e-01 
1.027680e-01 2.997920e-01 2.633120e-01 3.341280e-01 
1.029600e-01 2.987840e-01 2.634720e-01 3.347840e-01 
1.030240e-01 2.979040e-01 2.641760e-01 3.348960e-01 
1.020320e-01 2.977600e-01 2.653760e-01 3.348320e-01 
1.014560e-01 2.968160e-01 2.667520e-01 3.349760e-01 
1.008480e-01 2.973920e-01 2.660800e-01 3.356800e-01 
9.840000e-02 2.974080e-01 2.675040e-01 3.366880e-01 
9.840000e-02 2.960960e-01 2.689280e-01 3.365760e-01 
9.961600e-02 2.951200e-01 2.701440e-01 3.351200e-01 
9.982400e-02 2.943520e-01 2.712320e-01 3.345920e-01 
9.900800e-02 2.955680e-01 2.724320e-01 3.329920e-01 
1.002080e-01 2.957280e-01 2.732480e-01 3.308160e-01 
9.950400e-02 2.952640e-01 2.751040e-01 3.301280e-01 
9.952000e-02 2.962720e-01 2.757920e-01 3.284160e-01 
1.007520e-01 2.968000e-01 2.763520e-01 3.260960e-01 
9.936000e-02 2.970400e-01 2.782080e-01 3.253920e-01 
9.964800e-02 2.965120e-01 2.799360e-01 3.239040e-01 
9.993600e-02 2.966880e-01 2.809440e-01 3.224320e-01 
9.904000e-02 2.979520e-01 2.826240e-01 3.203840e-01 
9.817600e-02 2.989920e-01 2.842560e-01 3.185760e-01 
9.868800e-02 2.994240e-01 2.854880e-01 3.164000e-01 
9.892800e-02 2.989440e-01 2.868640e-01 3.152640e-01 
1.014720e-01 2.993600e-01 2.871680e-01 3.120000e-01 
1.009600e-01 2.996960e-01 2.891360e-01 3.102080e-01 
1.015040e-01 2.999360e-01 2.907520e-01 3.078080e-01 
1.015200e-01 3.006240e-01 2.921600e-01 3.056960e-01 
1.015040e-01 3.010240e-01 2.933120e-01 3.041600e-01 
1.006080e-01 3.019520e-01 2.954400e-01 3.020000e-01 
1.017760e-01 3.029920e-01 2.968960e-01 2.983360e-01 
1.016640e-01 3.031200e-01 2.985280e-01 2.966880e-01 
1.011200e-01 3.040640e-01 2.996000e-01 2.952160e-01 
1.002720e-01 3.048480e-01 3.011840e-01 2.936960e-01 
1.007360e-01 3.050720e-01 3.015520e-01 2.926400e-01 
1.000160e-01 3.063680e-01 3.026560e-01 2.909600e-01 
1.018880e-01 3.064000e-01 3.030560e-01 2.886560e-01 
1.007520e-01 3.088320e-01 3.027840e-01 2.876320e-01 
9.984000e-02 3.104960e-01 3.034720e-01 2.861920e-01 
1.013920e-01 3.117280e-01 3.026400e-01 2.842400e-01 
1.030880e-01 3.111680e-01 3.025760e-01 2.831680e-01 
1.022080e-01 3.125280e-01 3.021440e-01 2.831200e-01 
1.016160e-01 3.145760e-01 3.018880e-01 2.819200e-01 
9.979200e-02 3.172160e-01 3.015840e-01 2.814080e-01 
1.000480e-01 3.190720e-01 3.005760e-01 2.803040e-01 
9.897600e-02 3.218880e-01 3.006560e-01 2.784800e-01 
9.937600e-02 3.234400e-01 3.000480e-01 2.771360e-01 
1.002720e-01 3.245920e-01 2.993760e-01 2.757600e-01 
1.003040e-01 3.258240e-01 2.984960e-01 2.753760e-01 
1.010880e-01 3.275520e-01 2.974240e-01 2.739360e-01 
9.963200e-02 3.301280e-01 2.973600e-01 2.728800e-01 
1.000960e-01 3.316640e-01 2.966240e-01 2.716160e-01 
1.017440e-01 3.330400e-01 2.949600e-01 2.702560e-01 
1.020160e-01 3.345440e-01 2.942880e-01 2.691520e-01 
1.014400e-01 3.363360e-01 2.937600e-01 2.684640e-01 
1.034720e-01 3.367200e-01 2.921760e-01 2.676320e-01 
1.027840e-01 3.376160e-01 2.921120e-01 2.674880e-01 
1.036960e-01 3.371040e-01 2.921280e-01 2.670720e-01 
1.040000e-01 3.370880e-01 2.918560e-01 2.670560e-01 
1.031200e-01 3.375520e-01 2.915200e-01 2.678080e-01 
1.029280e-01 3.381600e-01 2.911840e-01 2.677280e-01 
1.033280e-01 3.374400e-01 2.910240e-01 2.682080e-01 
1.016160e-01 3.374560e-01 2.910400e-01 2.698880e-01 
1.009440e-01 3.372960e-01 2.910400e-01 2.707200e-01 
1.025440e-01 3.372480e-01 2.894560e-01 2.707520e-01 
1.036160e-01 3.366560e-01 2.897600e-01 2.699680e-01 
1.024640e-01 3.375360e-01 2.881120e-01 2.718880e-01 
1.014240e-01 3.367040e-01 2.885600e-01 2.733120e-01 
1.009440e-01 3.372160e-01 2.878720e-01 2.739680e-01 
1.006880e-01 3.369600e-01 2.869120e-01 2.754400e-01 
1.026720e-01 3.361600e-01 2.860800e-01 2.750880e-01 
1.010240e-01 3.370240e-01 2.845920e-01 2.773600e-01 
1.011520e-01 3.368960e-01 2.837760e-01 2.781760e-01 
1.014560e-01 3.354720e-01 2.829280e-01 2.801440e-01 
1.009120e-01 3.347680e-01 2.819360e-01 2.823840e-01 
1.011040e-01 3.355680e-01 2.798880e-01 2.834400e-01 
1.013120e-01 3.345280e-01 2.797120e-01 2.844480e-01 
9.960000e-02 3.342400e-01 2.792480e-01 2.869120e-01 
1.007520e-01 3.337120e-01 2.776000e-01 2.879360e-01 
1.016960e-01 3.326240e-01 2.758240e-01 2.898560e-01 
1.014400e-01 3.327200e-01 2.750240e-01 2.908160e-01 
1.013280e-01 3.326720e-01 2.741760e-01 2.918240e-01 
9.948800e-02 3.319840e-01 2.739680e-01 2.945600e-01 
1.000000e-01 3.312160e-01 2.732480e-01 2.955360e-01 
9.916800e-02 3.297920e-01 2.727520e-01 2.982880e-01 
1.005600e-01 3.284960e-01 2.712640e-01 2.996800e-01 
1.008160e-01 3.271360e-01 2.703040e-01 3.017440e-01 
1.022080e-01 3.258240e-01 2.693440e-01 3.026240e-01 
1.036800e-01 3.244800e-01 2.680640e-01 3.037760e-01 
1.044320e-01 3.228800e-01 2.677760e-01 3.049120e-01 
1.041760e-01 3.226400e-01 2.676320e-01 3.055520e-01 
1.035200e-01 3.230080e-01 2.671040e-01 3.063680e-01 
1.038880e-01 3.208800e-01 2.670240e-01 3.082080e-01 
1.021440e-01 3.212800e-01 2.668160e-01 3.097600e-01 
1.026720e-01 3.205920e-01 2.660000e-01 3.107360e-01 
1.026400e-01 3.201120e-01 2.663200e-01 3.109280e-01 
1.032800e-01 3.193760e-01 2.661600e-01 3.111840e-01 
1.034560e-01 3.180000e-01 2.653920e-01 3.131520e-01 
1.049280e-01 3.157920e-01 2.652640e-01 3.140160e-01 
1.055680e-01 3.143520e-01 2.655680e-01 3.145120e-01 
1.068160e-01 3.129440e-01 2.650880e-01 3.151520e-01 
1.058240e-01 3.110560e-01 2.664000e-01 3.167200e-01 
1.046720e-01 3.107680e-01 2.668640e-01 3.176960e-01 
1.043200e-01 3.091040e-01 2.680160e-01 3.185600e-01 
1.037280e-01 3.080480e-01 2.693280e-01 3.188960e-01 
1.055200e-01 3.066880e-01 2.696160e-01 3.181760e-01 
1.068800e-01 3.043040e-01 2.702880e-01 3.185280e-01 
1.064320e-01 3.035200e-01 2.710560e-01 3.189920e-01 
1.073760e-01 3.018880e-01 2.719520e-01 3.187840e-01 
1.067040e-01 3.014240e-01 2.724160e-01 3.194560e-01 
1.062720e-01 2.996640e-01 2.744800e-01 3.195840e-01 
1.064800e-01 2.984960e-01 2.754080e-01 3.196160e-01 
1.061120e-01 2.973920e-01 2.768000e-01 3.196960e-01 
1.048800e-01 2.962560e-01 2.783520e-01 3.205120e-01 
1.040960e-01 2.951200e-01 2.807040e-01 3.200800e-01 
1.048640e-01 2.921600e-01 2.826880e-01 3.202880e-01 
1.037280e-01 2.912480e-01 2.843680e-01 3.206560e-01 
1.049760e-01 2.890880e-01 2.854720e-01 3.204640e-01 
1.039040e-01 2.881440e-01 2.863680e-01 3.215840e-01 
1.038560e-01 2.865440e-01 2.876480e-01 3.219520e-01 
1.055840e-01 2.848960e-01 2.876800e-01 3.218400e-01 
1.047200e-01 2.833920e-01 2.892800e-01 3.226080e-01 
1.063360e-01 2.807680e-01 2.901920e-01 3.227040e-01 
1.068960e-01 2.794240e-01 2.909600e-01 3.227200e-01 
1.058240e-01 2.786560e-01 2.935840e-01 3.219360e-01 
1.052800e-01 2.763360e-01 2.962240e-01 3.221600e-01 
1.056960e-01 2.750240e-01 2.965760e-01 3.227040e-01 
1.053600e-01 2.731040e-01 2.977280e-01 3.238080e-01 
1.049440e-01 2.716640e-01 2.992960e-01 3.240960e-01 
1.066400e-01 2.691360e-01 3.004000e-01 3.238240e-01 
1.075520e-01 2.671680e-01 3.008000e-01 3.244800e-01 
1.076160e-01 2.665600e-01 3.015520e-01 3.242720e-01 
1.069440e-01 2.652960e-01 3.036480e-01 3.241120e-01 
1.052320e-01 2.649120e-01 3.050560e-01 3.248000e-01 
1.046560e-01 2.643840e-01 3.069120e-01 3.240480e-01 
1.049760e-01 2.627840e-01 3.074720e-01 3.247680e-01 
1.053920e-01 2.607520e-01 3.082720e-01 3.255840e-01 
1.054400e-01 2.600640e-01 3.085440e-01 3.259520e-01 
1.035680e-01 2.606720e-01 3.096800e-01 3.260800e-01 
1.021280e-01 2.601600e-01 3.105600e-01 3.271520e-01 
1.035520e-01 2.588320e-01 3.104800e-01 3.271360e-01 
1.034720e-01 2.588000e-01 3.103680e-01 3.273600e-01 
1.054080e-01 2.575520e-01 3.099520e-01 3.270880e-01 
1.057760e-01 2.561280e-01 3.106400e-01 3.274560e-01 
1.056160e-01 2.559360e-01 3.113600e-01 3.270880e-01 
1.060320e-01 2.556000e-01 3.118720e-01 3.264960e-01 
1.068000e-01 2.554880e-01 3.124640e-01 3.252480e-01 
1.079200e-01 2.548800e-01 3.128960e-01 3.243040e-01 
1.079680e-01 2.553920e-01 3.130400e-01 3.236000e-01 
1.080480e-01 2.561760e-01 3.139040e-01 3.218720e-01 
1.075200e-01 2.573600e-01 3.146720e-01 3.204480e-01 
1.073280e-01 2.572480e-01 3.157920e-01 3.196320e-01 
1.065280e-01 2.586400e-01 3.164640e-01 3.183680e-01 
1.065600e-01 2.604320e-01 3.160000e-01 3.170080e-01 
1.050080e-01 2.623040e-01 3.176960e-01 3.149920e-01 
1.042880e-01 2.641760e-01 3.183360e-01 3.132000e-01 
1.051360e-01 2.646400e-01 3.199360e-01 3.102880e-01 
1.073600e-01 2.656800e-01 3.198080e-01 3.071520e-01 
1.064160e-01 2.674240e-01 3.202720e-01 3.058880e-01 
1.031680e-01 2.703680e-01 3.224320e-01 3.040320e-01 
1.042080e-01 2.717920e-01 3.238400e-01 3.001600e-01 
1.047040e-01 2.726400e-01 3.242240e-01 2.984320e-01 
1.026240e-01 2.744480e-01 3.254560e-01 2.974720e-01 
1.043680e-01 2.754880e-01 3.254240e-01 2.947200e-01 
1.042400e-01 2.774880e-01 3.260800e-01 2.921920e-01 
1.039040e-01 2.798080e-01 3.259040e-01 2.903840e-01 
1.044800e-01 2.822240e-01 3.248320e-01 2.884640e-01 
1.044320e-01 2.847040e-01 3.244480e-01 2.864160e-01 
